season,episodeNumber,episodeTitle,sceneNumber,location,sublocation,sceneStart,sceneEnd,name,sceneDuration
2,10,Valar Morghulis,16,The Crownlands,King's Landing,0:30:46,0:33:32,Tyrion Lannister,166
2,10,Valar Morghulis,16,The Crownlands,King's Landing,0:30:46,0:33:32,Shae,166
2,10,Valar Morghulis,17,The Westerlands,Camp of the North,0:33:32,0:34:23,Septon,51
2,10,Valar Morghulis,17,The Westerlands,Camp of the North,0:33:32,0:34:23,Robb Stark,51
2,10,Valar Morghulis,17,The Westerlands,Camp of the North,0:33:32,0:34:23,Talisa Maegyr,51
2,10,Valar Morghulis,18,Qarth,NA,0:34:23,0:35:26,Daenerys Targaryen,63
2,10,Valar Morghulis,18,Qarth,NA,0:34:23,0:35:26,Jorah Mormont,63
2,10,Valar Morghulis,18,Qarth,NA,0:34:23,0:35:26,Kovarro,63
2,10,Valar Morghulis,19,Qarth,NA,0:35:26,0:35:41,Daenerys Targaryen,15
2,10,Valar Morghulis,19,Qarth,NA,0:35:26,0:35:41,Jorah Mormont,15
2,10,Valar Morghulis,20,Qarth,NA,0:35:41,0:36:04,Kovarro,23
2,10,Valar Morghulis,20,Qarth,NA,0:35:41,0:36:04,Jorah Mormont,23
2,10,Valar Morghulis,21,Qarth,NA,0:36:04,0:36:31,Daenerys Targaryen,27
2,10,Valar Morghulis,22,The Riverlands,Outside Harrenhal,0:36:31,0:36:43,Arya Stark,12
2,10,Valar Morghulis,22,The Riverlands,Outside Harrenhal,0:36:31,0:36:43,Hot Pie,12
2,10,Valar Morghulis,22,The Riverlands,Outside Harrenhal,0:36:31,0:36:43,Gendry,12
2,10,Valar Morghulis,23,The Riverlands,Outside Harrenhal,0:36:43,0:37:00,Arya Stark,17
2,10,Valar Morghulis,23,The Riverlands,Outside Harrenhal,0:36:43,0:37:00,Hot Pie,17
2,10,Valar Morghulis,23,The Riverlands,Outside Harrenhal,0:36:43,0:37:00,Gendry,17
2,10,Valar Morghulis,23,The Riverlands,Outside Harrenhal,0:36:43,0:37:00,Jaqen H'ghar,17
2,10,Valar Morghulis,24,The Riverlands,Outside Harrenhal,0:37:00,0:39:12,Arya Stark,132
2,10,Valar Morghulis,24,The Riverlands,Outside Harrenhal,0:37:00,0:39:12,Jaqen H'ghar,132
2,10,Valar Morghulis,25,The Riverlands,Outside Harrenhal,0:39:12,0:39:36,Arya Stark,24
2,10,Valar Morghulis,25,The Riverlands,Outside Harrenhal,0:39:12,0:39:36,Jaqen H'ghar,24
2,10,Valar Morghulis,25,The Riverlands,Outside Harrenhal,0:39:12,0:39:36,Jaqen's Disguise,24
2,10,Valar Morghulis,26,The North,Winterfell,0:39:36,0:40:49,Osha,73
2,10,Valar Morghulis,26,The North,Winterfell,0:39:36,0:40:49,Bran Stark,73
2,10,Valar Morghulis,26,The North,Winterfell,0:39:36,0:40:49,Hodor,73
2,10,Valar Morghulis,26,The North,Winterfell,0:39:36,0:40:49,Rickon Stark,73
2,10,Valar Morghulis,26,The North,Winterfell,0:39:36,0:40:49,Summer,73
2,10,Valar Morghulis,26,The North,Winterfell,0:39:36,0:40:49,Shaggydog,73
2,10,Valar Morghulis,27,The North,Winterfell,0:40:49,0:42:29,Maester Luwin,100
2,10,Valar Morghulis,27,The North,Winterfell,0:40:49,0:42:29,Osha,100
2,10,Valar Morghulis,27,The North,Winterfell,0:40:49,0:42:29,Bran Stark,100
2,10,Valar Morghulis,27,The North,Winterfell,0:40:49,0:42:29,Hodor,100
2,10,Valar Morghulis,27,The North,Winterfell,0:40:49,0:42:29,Rickon Stark,100
2,10,Valar Morghulis,28,The North,Winterfell,0:42:29,0:43:08,Maester Luwin,39
2,10,Valar Morghulis,28,The North,Winterfell,0:42:29,0:43:08,Osha,39
2,10,Valar Morghulis,29,The North,Winterfell,0:43:08,0:43:35,Shaggydog,27
2,10,Valar Morghulis,29,The North,Winterfell,0:43:08,0:43:35,Summer,27
2,10,Valar Morghulis,29,The North,Winterfell,0:43:08,0:43:35,Osha,27
2,10,Valar Morghulis,29,The North,Winterfell,0:43:08,0:43:35,Hodor,27
2,10,Valar Morghulis,29,The North,Winterfell,0:43:08,0:43:35,Rickon Stark,27
2,10,Valar Morghulis,29,The North,Winterfell,0:43:08,0:43:35,Bran Stark,27
2,10,Valar Morghulis,30,Qarth,NA,0:43:35,0:44:28,Daenerys Targaryen,53
2,10,Valar Morghulis,31,Qarth,King's Landing,0:44:28,0:46:11,Daenerys Targaryen,103
2,10,Valar Morghulis,32,Qarth,The Wall,0:46:11,0:46:51,Daenerys Targaryen,40
2,10,Valar Morghulis,33,Qarth,Vaes Dothrak,0:46:51,0:49:31,Daenerys Targaryen,160
2,10,Valar Morghulis,33,Qarth,Vaes Dothrak,0:46:51,0:49:31,Khal Drogo,160
2,10,Valar Morghulis,33,Qarth,Vaes Dothrak,0:46:51,0:49:31,Rhaego,160
2,10,Valar Morghulis,34,Qarth,NA,0:49:31,0:51:47,Daenerys Targaryen,136
2,10,Valar Morghulis,34,Qarth,NA,0:49:31,0:51:47,Drogon,136
2,10,Valar Morghulis,34,Qarth,NA,0:49:31,0:51:47,Viserion,136
2,10,Valar Morghulis,34,Qarth,NA,0:49:31,0:51:47,Rhaegal,136
2,10,Valar Morghulis,34,Qarth,NA,0:49:31,0:51:47,Pyat Pree,136
2,10,Valar Morghulis,35,North of the Wall,Frostfang Mountains,0:51:47,0:54:51,Jon Snow,184
2,10,Valar Morghulis,35,North of the Wall,Frostfang Mountains,0:51:47,0:54:51,Ygritte,184
2,10,Valar Morghulis,35,North of the Wall,Frostfang Mountains,0:51:47,0:54:51,Qhorin Halfhand,184
2,10,Valar Morghulis,35,North of the Wall,Frostfang Mountains,0:51:47,0:54:51,Rattleshirt,184
2,10,Valar Morghulis,36,North of the Wall,Frostfang Mountains,0:54:51,0:55:31,Jon Snow,40
2,10,Valar Morghulis,36,North of the Wall,Frostfang Mountains,0:54:51,0:55:31,Ygritte,40
2,10,Valar Morghulis,37,Qarth,NA,0:55:31,0:56:05,Xaro Xhoan Daxos,34
2,10,Valar Morghulis,37,Qarth,NA,0:55:31,0:56:05,Kovarro,34
2,10,Valar Morghulis,37,Qarth,NA,0:55:31,0:56:05,Jorah Mormont,34
2,10,Valar Morghulis,37,Qarth,NA,0:55:31,0:56:05,Daenerys Targaryen,34
2,10,Valar Morghulis,37,Qarth,NA,0:55:31,0:56:05,Doreah,34
2,10,Valar Morghulis,37,Qarth,NA,0:55:31,0:56:05,Drogon,34
2,10,Valar Morghulis,37,Qarth,NA,0:55:31,0:56:05,Viserion,34
2,10,Valar Morghulis,37,Qarth,NA,0:55:31,0:56:05,Rhaegal,34
2,10,Valar Morghulis,38,Qarth,NA,0:56:05,0:57:08,Xaro Xhoan Daxos,63
2,10,Valar Morghulis,38,Qarth,NA,0:56:05,0:57:08,Kovarro,63
2,10,Valar Morghulis,38,Qarth,NA,0:56:05,0:57:08,Jorah Mormont,63
2,10,Valar Morghulis,38,Qarth,NA,0:56:05,0:57:08,Daenerys Targaryen,63
2,10,Valar Morghulis,38,Qarth,NA,0:56:05,0:57:08,Doreah,63
2,10,Valar Morghulis,38,Qarth,NA,0:56:05,0:57:08,Drogon,63
2,10,Valar Morghulis,38,Qarth,NA,0:56:05,0:57:08,Viserion,63
2,10,Valar Morghulis,38,Qarth,NA,0:56:05,0:57:08,Rhaegal,63
2,10,Valar Morghulis,39,Qarth,NA,0:57:08,0:57:20,Kovarro,12
2,10,Valar Morghulis,39,Qarth,NA,0:57:08,0:57:20,Jorah Mormont,12
2,10,Valar Morghulis,39,Qarth,NA,0:57:08,0:57:20,Daenerys Targaryen,12
2,10,Valar Morghulis,40,Qarth,NA,0:57:20,0:57:53,Kovarro,33
2,10,Valar Morghulis,40,Qarth,NA,0:57:20,0:57:53,Jorah Mormont,33
2,10,Valar Morghulis,40,Qarth,NA,0:57:20,0:57:53,Daenerys Targaryen,33
2,10,Valar Morghulis,41,Qarth,NA,0:57:53,0:58:11,Daenerys Targaryen,18
2,10,Valar Morghulis,41,Qarth,NA,0:57:53,0:58:11,Drogon,18
2,10,Valar Morghulis,41,Qarth,NA,0:57:53,0:58:11,Viserion,18
2,10,Valar Morghulis,41,Qarth,NA,0:57:53,0:58:11,Rhaegal,18
2,10,Valar Morghulis,42,North of the Wall,Fist of the First Men,0:58:11,0:59:54,Samwell Tarly,103
2,10,Valar Morghulis,42,North of the Wall,Fist of the First Men,0:58:11,0:59:54,Grenn,103
2,10,Valar Morghulis,42,North of the Wall,Fist of the First Men,0:58:11,0:59:54,Eddison Tollett,103
2,10,Valar Morghulis,43,North of the Wall,Fist of the First Men,0:59:54,1:00:24,Samwell Tarly,30
2,10,Valar Morghulis,44,North of the Wall,Fist of the First Men,1:00:24,1:01:23,Samwell Tarly,59
2,10,Valar Morghulis,44,North of the Wall,Fist of the First Men,1:00:24,1:01:23,White Walker,59
2,10,Valar Morghulis,45,North of the Wall,Fist of the First Men,1:01:23,1:02:04,White Walker,41
3,1,Valar Dohaeris,2,North of the Wall,Fist of the First Men,0:00:17,0:01:03,Samwell Tarly,46
3,1,Valar Dohaeris,3,North of the Wall,Fist of the First Men,0:01:03,0:01:28,Samwell Tarly,25
3,1,Valar Dohaeris,3,North of the Wall,Fist of the First Men,0:01:03,0:01:28,Man of the Nightswatch,25
3,1,Valar Dohaeris,4,North of the Wall,Fist of the First Men,0:01:28,0:01:50,Samwell Tarly,22
3,1,Valar Dohaeris,4,North of the Wall,Fist of the First Men,0:01:28,0:01:50,White Walker,22
3,1,Valar Dohaeris,5,North of the Wall,Fist of the First Men,0:01:50,0:02:06,Samwell Tarly,16
3,1,Valar Dohaeris,5,North of the Wall,Fist of the First Men,0:01:50,0:02:06,White Walker,16
3,1,Valar Dohaeris,5,North of the Wall,Fist of the First Men,0:01:50,0:02:06,Ghost,16
3,1,Valar Dohaeris,6,North of the Wall,Fist of the First Men,0:02:06,0:02:19,Samwell Tarly,13
3,1,Valar Dohaeris,6,North of the Wall,Fist of the First Men,0:02:06,0:02:19,White Walker,13
3,1,Valar Dohaeris,6,North of the Wall,Fist of the First Men,0:02:06,0:02:19,Ghost,13
3,1,Valar Dohaeris,6,North of the Wall,Fist of the First Men,0:02:06,0:02:19,Jeor Mormont,13
3,1,Valar Dohaeris,7,North of the Wall,Fist of the First Men,0:02:19,0:03:17,Samwell Tarly,58
3,1,Valar Dohaeris,7,North of the Wall,Fist of the First Men,0:02:19,0:03:17,White Walker,58
3,1,Valar Dohaeris,7,North of the Wall,Fist of the First Men,0:02:19,0:03:17,Jeor Mormont,58
3,1,Valar Dohaeris,7,North of the Wall,Fist of the First Men,0:02:19,0:03:17,Grenn,58
3,1,Valar Dohaeris,7,North of the Wall,Fist of the First Men,0:02:19,0:03:17,Eddison Tollett,58
3,1,Valar Dohaeris,7,North of the Wall,Fist of the First Men,0:02:19,0:03:17,Rast,58
3,1,Valar Dohaeris,7,North of the Wall,Fist of the First Men,0:02:19,0:03:17,Ghost,58
3,1,Valar Dohaeris,8,North of the Wall,Frostfang Mountains,0:05:05,0:05:39,Rattleshirt,34
3,1,Valar Dohaeris,8,North of the Wall,Frostfang Mountains,0:05:05,0:05:39,Jon Snow,34
3,1,Valar Dohaeris,8,North of the Wall,Frostfang Mountains,0:05:05,0:05:39,Ygritte,34
3,1,Valar Dohaeris,10,North of the Wall,Frostfang Mountains,0:05:47,0:06:40,Jon Snow,53
3,1,Valar Dohaeris,10,North of the Wall,Frostfang Mountains,0:05:47,0:06:40,Ygritte,53
3,1,Valar Dohaeris,10,North of the Wall,Frostfang Mountains,0:05:47,0:06:40,Dongo the Giant,53
3,1,Valar Dohaeris,11,North of the Wall,Frostfang Mountains,0:06:40,0:07:40,Jon Snow,60
3,1,Valar Dohaeris,11,North of the Wall,Frostfang Mountains,0:06:40,0:07:40,Rattleshirt,60
3,1,Valar Dohaeris,11,North of the Wall,Frostfang Mountains,0:06:40,0:07:40,Ygritte,60
3,1,Valar Dohaeris,12,North of the Wall,Frostfang Mountains,0:07:40,0:09:37,Jon Snow,117
3,1,Valar Dohaeris,12,North of the Wall,Frostfang Mountains,0:07:40,0:09:37,Rattleshirt,117
3,1,Valar Dohaeris,12,North of the Wall,Frostfang Mountains,0:07:40,0:09:37,Ygritte,117
3,1,Valar Dohaeris,12,North of the Wall,Frostfang Mountains,0:07:40,0:09:37,Tormund Giantsbane,117
3,1,Valar Dohaeris,12,North of the Wall,Frostfang Mountains,0:07:40,0:09:37,Mance Rayder,117
3,1,Valar Dohaeris,13,North of the Wall,Frostfang Mountains,0:09:37,0:12:28,Jon Snow,171
3,1,Valar Dohaeris,13,North of the Wall,Frostfang Mountains,0:09:37,0:12:28,Tormund Giantsbane,171
3,1,Valar Dohaeris,13,North of the Wall,Frostfang Mountains,0:09:37,0:12:28,Mance Rayder,171
3,1,Valar Dohaeris,15,The Crownlands,King's Landing,0:12:34,0:13:16,Bronn,42
3,1,Valar Dohaeris,15,The Crownlands,King's Landing,0:12:34,0:13:16,Mirelle,42
3,1,Valar Dohaeris,16,The Crownlands,King's Landing,0:13:16,0:13:36,Bronn,20
3,1,Valar Dohaeris,16,The Crownlands,King's Landing,0:13:16,0:13:36,Mirelle,20
3,1,Valar Dohaeris,16,The Crownlands,King's Landing,0:13:16,0:13:36,Podrick Payne,20
3,1,Valar Dohaeris,17,The Crownlands,King's Landing,0:13:36,0:17:04,Tyrion Lannister,208
3,1,Valar Dohaeris,17,The Crownlands,King's Landing,0:13:36,0:17:04,Cersei Lannister,208
3,1,Valar Dohaeris,18,The Crownlands,King's Landing,0:17:04,0:17:57,Bronn,53
3,1,Valar Dohaeris,18,The Crownlands,King's Landing,0:17:04,0:17:57,Meryn Trant,53
3,1,Valar Dohaeris,18,The Crownlands,King's Landing,0:17:04,0:17:57,Podrick Payne,53
3,1,Valar Dohaeris,18,The Crownlands,King's Landing,0:17:04,0:17:57,Cersei Lannister,53
3,1,Valar Dohaeris,19,The Crownlands,King's Landing,0:17:57,0:18:00,Tyrion Lannister,3
3,1,Valar Dohaeris,19,The Crownlands,King's Landing,0:17:57,0:18:00,Bronn,3
3,1,Valar Dohaeris,19,The Crownlands,King's Landing,0:17:57,0:18:00,Podrick Payne,3
3,1,Valar Dohaeris,20,The Crownlands,King's Landing,0:18:00,0:18:51,Tyrion Lannister,51
3,1,Valar Dohaeris,20,The Crownlands,King's Landing,0:18:00,0:18:51,Bronn,51
3,1,Valar Dohaeris,20,The Crownlands,King's Landing,0:18:00,0:18:51,Podrick Payne,51
3,1,Valar Dohaeris,21,The Crownlands,Blackwater Bay,0:18:51,0:19:58,Davos Seaworth,67
3,1,Valar Dohaeris,22,The Crownlands,Blackwater Bay,0:19:58,0:20:39,Davos Seaworth,41
3,1,Valar Dohaeris,22,The Crownlands,Blackwater Bay,0:19:58,0:20:39,Boat Commander,41
3,1,Valar Dohaeris,23,The Crownlands,Blackwater Bay,0:20:39,0:23:32,Davos Seaworth,173
3,1,Valar Dohaeris,23,The Crownlands,Blackwater Bay,0:20:39,0:23:32,Salladhor Saan,173
3,1,Valar Dohaeris,24,The Riverlands,Harrenhal,0:23:32,0:24:07,Robb Stark,35
3,1,Valar Dohaeris,24,The Riverlands,Harrenhal,0:23:32,0:24:07,Roose Bolton,35
3,1,Valar Dohaeris,25,The Riverlands,Harrenhal,0:24:07,0:24:37,Robb Stark,30
3,1,Valar Dohaeris,26,The Riverlands,Harrenhal,0:24:37,0:25:00,Roose Bolton,23
3,1,Valar Dohaeris,26,The Riverlands,Harrenhal,0:24:37,0:25:00,Rickard Karstark,23
3,1,Valar Dohaeris,27,The Riverlands,Harrenhal,0:25:00,0:26:45,Roose Bolton,105
3,1,Valar Dohaeris,27,The Riverlands,Harrenhal,0:25:00,0:26:45,Rickard Karstark,105
3,1,Valar Dohaeris,27,The Riverlands,Harrenhal,0:25:00,0:26:45,Catelyn Stark,105
3,1,Valar Dohaeris,27,The Riverlands,Harrenhal,0:25:00,0:26:45,Robb Stark,105
3,1,Valar Dohaeris,27,The Riverlands,Harrenhal,0:25:00,0:26:45,Talisa Maegyr,105
3,1,Valar Dohaeris,27,The Riverlands,Harrenhal,0:25:00,0:26:45,Qyburn,105
3,1,Valar Dohaeris,28,The Crownlands,King's Landing,0:26:45,0:31:42,Tywin Lannister,297
3,1,Valar Dohaeris,28,The Crownlands,King's Landing,0:26:45,0:31:42,Tyrion Lannister,297
3,1,Valar Dohaeris,29,The Crownlands,King's Landing,0:31:42,0:32:45,Sansa Stark,63
3,1,Valar Dohaeris,29,The Crownlands,King's Landing,0:31:42,0:32:45,Shae,63
3,1,Valar Dohaeris,30,The Crownlands,King's Landing,0:32:45,0:33:19,Sansa Stark,34
3,1,Valar Dohaeris,30,The Crownlands,King's Landing,0:32:45,0:33:19,Shae,34
3,1,Valar Dohaeris,30,The Crownlands,King's Landing,0:32:45,0:33:19,Petyr Baelish,34
3,1,Valar Dohaeris,30,The Crownlands,King's Landing,0:32:45,0:33:19,Ros,34
3,1,Valar Dohaeris,31,The Crownlands,King's Landing,0:33:19,0:34:13,Sansa Stark,54
3,1,Valar Dohaeris,31,The Crownlands,King's Landing,0:33:19,0:34:13,Petyr Baelish,54
3,1,Valar Dohaeris,32,The Crownlands,King's Landing,0:34:13,0:35:23,Sansa Stark,70
3,1,Valar Dohaeris,32,The Crownlands,King's Landing,0:34:13,0:35:23,Shae,70
3,1,Valar Dohaeris,32,The Crownlands,King's Landing,0:34:13,0:35:23,Petyr Baelish,70
3,1,Valar Dohaeris,32,The Crownlands,King's Landing,0:34:13,0:35:23,Ros,70
3,1,Valar Dohaeris,33,Astapor,Slaver's Bay,0:35:23,0:35:48,Drogon,25
3,1,Valar Dohaeris,33,Astapor,Slaver's Bay,0:35:23,0:35:48,Daenerys Targaryen,25
3,1,Valar Dohaeris,33,Astapor,Slaver's Bay,0:35:23,0:35:48,Jorah Mormont,25
3,1,Valar Dohaeris,33,Astapor,Slaver's Bay,0:35:23,0:35:48,Viserion,25
3,1,Valar Dohaeris,33,Astapor,Slaver's Bay,0:35:23,0:35:48,Rhaegal,25
3,1,Valar Dohaeris,34,Astapor,Slaver's Bay,0:35:48,0:36:13,Drogon,25
3,1,Valar Dohaeris,34,Astapor,Slaver's Bay,0:35:48,0:36:13,Daenerys Targaryen,25
3,1,Valar Dohaeris,34,Astapor,Slaver's Bay,0:35:48,0:36:13,Jorah Mormont,25
3,1,Valar Dohaeris,35,Astapor,Slaver's Bay,0:36:13,0:37:12,Daenerys Targaryen,59
3,1,Valar Dohaeris,35,Astapor,Slaver's Bay,0:36:13,0:37:12,Jorah Mormont,59
3,1,Valar Dohaeris,36,The Crownlands,Dragonstone,0:37:12,0:37:31,Davos Seaworth,19
3,1,Valar Dohaeris,37,The Crownlands,Dragonstone,0:37:31,0:40:13,Stannis Baratheon,162
3,1,Valar Dohaeris,37,The Crownlands,Dragonstone,0:37:31,0:40:13,Davos Seaworth,162
3,1,Valar Dohaeris,37,The Crownlands,Dragonstone,0:37:31,0:40:13,Melisandre,162
3,1,Valar Dohaeris,38,The Crownlands,King's Landing,0:40:13,0:40:26,Meryn Trant,13
3,1,Valar Dohaeris,39,The Crownlands,King's Landing,0:40:26,0:40:30,Joffrey Baratheon,4
3,1,Valar Dohaeris,41,The Crownlands,King's Landing,0:40:45,0:41:15,Joffrey Baratheon,30
3,1,Valar Dohaeris,41,The Crownlands,King's Landing,0:40:45,0:41:15,Margaery Tyrell,30
3,1,Valar Dohaeris,41,The Crownlands,King's Landing,0:40:45,0:41:15,Margaery's Handmaiden,30
3,1,Valar Dohaeris,42,The Crownlands,King's Landing,0:41:15,0:41:30,Margaery Tyrell,15
3,1,Valar Dohaeris,42,The Crownlands,King's Landing,0:41:15,0:41:30,Margaery's Handmaiden,15
3,1,Valar Dohaeris,43,The Crownlands,King's Landing,0:41:30,0:41:39,Joffrey Baratheon,9
3,1,Valar Dohaeris,43,The Crownlands,King's Landing,0:41:30,0:41:39,Meryn Trant,9
3,1,Valar Dohaeris,44,The Crownlands,King's Landing,0:41:39,0:42:56,Margaery Tyrell,77
3,1,Valar Dohaeris,44,The Crownlands,King's Landing,0:41:39,0:42:56,Margaery's Handmaiden,77
3,1,Valar Dohaeris,44,The Crownlands,King's Landing,0:41:39,0:42:56,Orphan Kid,77
3,1,Valar Dohaeris,45,The Crownlands,King's Landing,0:42:56,0:43:18,Margaery Tyrell,22
3,1,Valar Dohaeris,45,The Crownlands,King's Landing,0:42:56,0:43:18,Joffrey Baratheon,22
3,1,Valar Dohaeris,46,The Crownlands,King's Landing,0:43:18,0:45:50,Loras Tyrell,152
3,1,Valar Dohaeris,46,The Crownlands,King's Landing,0:43:18,0:45:50,Margaery Tyrell,152
3,1,Valar Dohaeris,46,The Crownlands,King's Landing,0:43:18,0:45:50,Joffrey Baratheon,152
3,1,Valar Dohaeris,46,The Crownlands,King's Landing,0:43:18,0:45:50,Cersei Lannister,152
3,1,Valar Dohaeris,47,Astapor,Slaver's Bay,0:45:50,0:46:04,Daenerys Targaryen,14
3,1,Valar Dohaeris,48,Astapor,NA,0:46:04,0:50:09,Daenerys Targaryen,245
3,1,Valar Dohaeris,48,Astapor,NA,0:46:04,0:50:09,Kraznys mo Nakloz,245
3,1,Valar Dohaeris,48,Astapor,NA,0:46:04,0:50:09,Jorah Mormont,245
3,1,Valar Dohaeris,48,Astapor,NA,0:46:04,0:50:09,Missandei,245
3,1,Valar Dohaeris,48,Astapor,NA,0:46:04,0:50:09,Unsullied,245
3,1,Valar Dohaeris,49,Astapor,NA,0:50:09,0:51:57,Daenerys Targaryen,108
3,1,Valar Dohaeris,49,Astapor,NA,0:50:09,0:51:57,Jorah Mormont,108
3,1,Valar Dohaeris,49,Astapor,NA,0:50:09,0:51:57,Warlock,108
3,1,Valar Dohaeris,49,Astapor,NA,0:50:09,0:51:57,Barristan Selmy,108
3,1,Valar Dohaeris,50,Astapor,NA,0:51:57,0:53:06,Daenerys Targaryen,69
3,1,Valar Dohaeris,50,Astapor,NA,0:51:57,0:53:06,Jorah Mormont,69
3,1,Valar Dohaeris,50,Astapor,NA,0:51:57,0:53:06,Barristan Selmy,69
3,2,"Dark Wings, Dark Words",1,The North,Outside Winterfell,0:01:54,0:02:42,Bran Stark,48
3,2,"Dark Wings, Dark Words",1,The North,Outside Winterfell,0:01:54,0:02:42,Three-Eyed Raven,48
3,2,"Dark Wings, Dark Words",2,The North,Outside Winterfell,0:02:42,0:02:59,Bran Stark,17
3,2,"Dark Wings, Dark Words",2,The North,Outside Winterfell,0:02:42,0:02:59,Three-Eyed Raven,17
3,2,"Dark Wings, Dark Words",2,The North,Outside Winterfell,0:02:42,0:02:59,Jon Snow,17
3,2,"Dark Wings, Dark Words",2,The North,Outside Winterfell,0:02:42,0:02:59,Robb Stark,17
3,2,"Dark Wings, Dark Words",3,The North,Outside Winterfell,0:02:59,0:03:07,Bran Stark,8
3,2,"Dark Wings, Dark Words",4,The North,Outside Winterfell,0:03:07,0:03:20,Bran Stark,13
3,2,"Dark Wings, Dark Words",4,The North,Outside Winterfell,0:03:07,0:03:20,Jojen Reed,13
3,2,"Dark Wings, Dark Words",4,The North,Outside Winterfell,0:03:07,0:03:20,Three-Eyed Raven,13
3,2,"Dark Wings, Dark Words",5,The North,North to the Wall,0:03:20,0:04:28,Bran Stark,68
3,2,"Dark Wings, Dark Words",5,The North,North to the Wall,0:03:20,0:04:28,Rickon Stark,68
3,2,"Dark Wings, Dark Words",5,The North,North to the Wall,0:03:20,0:04:28,Shaggydog,68
3,2,"Dark Wings, Dark Words",5,The North,North to the Wall,0:03:20,0:04:28,Summer,68
3,2,"Dark Wings, Dark Words",5,The North,North to the Wall,0:03:20,0:04:28,Hodor,68
3,2,"Dark Wings, Dark Words",5,The North,North to the Wall,0:03:20,0:04:28,Osha,68
3,2,"Dark Wings, Dark Words",6,The Riverlands,Harrenhal,0:04:28,0:05:05,Robb Stark,37
3,2,"Dark Wings, Dark Words",6,The Riverlands,Harrenhal,0:04:28,0:05:05,Talisa Maegyr,37
3,2,"Dark Wings, Dark Words",7,The Riverlands,Harrenhal,0:05:05,0:05:28,Robb Stark,23
3,2,"Dark Wings, Dark Words",7,The Riverlands,Harrenhal,0:05:05,0:05:28,Talisa Maegyr,23
3,2,"Dark Wings, Dark Words",7,The Riverlands,Harrenhal,0:05:05,0:05:28,Roose Bolton,23
3,2,"Dark Wings, Dark Words",8,The Riverlands,Harrenhal,0:05:28,0:06:30,Robb Stark,62
3,2,"Dark Wings, Dark Words",8,The Riverlands,Harrenhal,0:05:28,0:06:30,Catelyn Stark,62
3,2,"Dark Wings, Dark Words",9,The North,The Dreadfort,0:06:30,0:07:13,Theon Greyjoy,43
3,2,"Dark Wings, Dark Words",9,The North,The Dreadfort,0:06:30,0:07:13,Master Torturer,43
3,2,"Dark Wings, Dark Words",10,The Riverlands,East to King's Landing,0:07:13,0:09:50,Jaime Lannister,157
3,2,"Dark Wings, Dark Words",10,The Riverlands,East to King's Landing,0:07:13,0:09:50,Brienne of Tarth,157
3,2,"Dark Wings, Dark Words",11,The Riverlands,East to King's Landing,0:09:50,0:10:51,Jaime Lannister,61
3,2,"Dark Wings, Dark Words",11,The Riverlands,East to King's Landing,0:09:50,0:10:51,Brienne of Tarth,61
3,2,"Dark Wings, Dark Words",11,The Riverlands,East to King's Landing,0:09:50,0:10:51,Riverlands Traveller,61
3,2,"Dark Wings, Dark Words",12,The Crownlands,King's Landing,0:10:51,0:11:20,Joffrey Baratheon,29
3,2,"Dark Wings, Dark Words",12,The Crownlands,King's Landing,0:10:51,0:11:20,King's Landing Tailor,29
3,2,"Dark Wings, Dark Words",12,The Crownlands,King's Landing,0:10:51,0:11:20,Cersei Lannister,29
3,2,"Dark Wings, Dark Words",13,The Crownlands,King's Landing,0:11:20,0:12:50,Joffrey Baratheon,90
3,2,"Dark Wings, Dark Words",13,The Crownlands,King's Landing,0:11:20,0:12:50,Cersei Lannister,90
3,2,"Dark Wings, Dark Words",14,The Crownlands,King's Landing,0:12:50,0:13:02,Joffrey Baratheon,12
3,2,"Dark Wings, Dark Words",14,The Crownlands,King's Landing,0:12:50,0:13:02,King's Landing Tailor,12
